Genus,Species,Host,Year
heterodera,glycines,Radish,2021
heterodera,glycines,Rye,2021
heterodera,glycines,Trifolium pratense,2021
heterodera,glycines,Glycine max,2021
heterodera,glycines,Turnip,2021
heterodera,glycines,Pisum sativum,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Brassica carinata,2021
heterodera,glycines,Faba Bean,2021
heterodera,glycines,Clover,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Soybean,2023
heterodera,glycines,Nicotiana benthamiana,2023
heterodera,glycines,Glycine max,2023
heterodera,glycines,Soybean,2023
heterodera,glycines,Soybean,2023
heterodera,glycines,Glycine max,2020
heterodera,glycines,Soybean,2020
heterodera,glycines,Soybean,2022
heterodera,glycines,Soybean,2022
heterodera,glycines,Phaseolus vulgaris,2022
heterodera,glycines,Bean,2022
heterodera,glycines,Soybean,2022
heterodera,glycines,Nicotiana benthamiana,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Glycine max,2022
heterodera,glycines,Beet,2022
heterodera,glycines,Soybean,2022
heterodera,glycines,Cotton,2022
heterodera,glycines,Glycine max,2022
heterodera,glycines,Gossypium hirsutum,2022
heterodera,glycines,Soybean,2022
heterodera,glycines,Soybean,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Glycine max,2023
heterodera,glycines,Soybean,2023
heterodera,glycines,Glycine max,2021
heterodera,glycines,Glycine max,2020
heterodera,glycines,Glycine max,2022
heterodera,glycines,Soybean,2022
heterodera,glycines,Tomato,2022
heterodera,glycines,Glycine max,2022
heterodera,glycines,Soybean,2022
heterodera,glycines,Soybean,2023
heterodera,glycines,Bean,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Glycine max,2023
heterodera,glycines,Soybean,2023
heterodera,glycines,Glycine max,2022
heterodera,glycines,Glycine max,2008
heterodera,glycines,Soybean,2008
heterodera,glycines,Glycine max,2009
heterodera,glycines,Soybean,2009
heterodera,glycines,Nicotiana benthamiana,2020
heterodera,glycines,Soybean,2020
heterodera,glycines,Corn,1997
heterodera,glycines,Pea,1997
heterodera,glycines,Beet,1997
heterodera,glycines,Soybean,1997
heterodera,glycines,Sugar Beet,1997
heterodera,glycines,Clover,1997
heterodera,glycines,Soybean,2017
heterodera,glycines,Soybean,2019
heterodera,glycines,Sugar Beet,2017
heterodera,glycines,Beet,2017
heterodera,glycines,Soybean,2017
heterodera,glycines,Soybean,2018
heterodera,glycines,Soybean,2019
heterodera,glycines,Cotton,2022
heterodera,glycines,Cabbage,2022
heterodera,glycines,Soybean,2022
heterodera,glycines,Soybean,1984
heterodera,glycines,Soybean,1999
heterodera,glycines,Glycine max,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Soybean,2017
heterodera,glycines,Glycine max,2017
heterodera,glycines,Glycine soja,2017
heterodera,glycines,Soybean,2017
heterodera,glycines,Soybean,1999
heterodera,glycines,Carnation,1999
heterodera,glycines,Beta vulgaris,1999
heterodera,glycines,Trifolium repens,1999
heterodera,glycines,Glycine max,1999
heterodera,glycines,Clover,1999
heterodera,glycines,Glycine max,2006
heterodera,glycines,Soybean,2006
heterodera,glycines,Glycine max,2018
heterodera,glycines,Soybean,2018
heterodera,glycines,Soybean,2019
heterodera,glycines,Soybean,1989
heterodera,glycines,Sugar Beet,2016
heterodera,glycines,Beet,2016
heterodera,glycines,Soybean,2016
heterodera,glycines,Beet,2015
heterodera,glycines,Soybean,2015
heterodera,glycines,Glycine max,2010
heterodera,glycines,Soybean,2010
heterodera,glycines,Soybean,2015
heterodera,glycines,Soybean,1993
heterodera,glycines,Soybean,2016
heterodera,glycines,Soybean,1995
heterodera,glycines,Beet,2012
heterodera,glycines,Soybean,2012
heterodera,glycines,Glycine max,2009
heterodera,glycines,Soybean,2009
heterodera,glycines,Soybean,2005
heterodera,glycines,Soybean,2022
heterodera,glycines,Soybean,2005
heterodera,glycines,Soybean,2012
heterodera,glycines,Soybean,1992
heterodera,glycines,Soybean,2016
heterodera,glycines,Glycine max,1995
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,1987
heterodera,glycines,Beet,2014
heterodera,glycines,Soybean,2014
heterodera,glycines,Soybean,1996
heterodera,glycines,Glycine max,2011
heterodera,glycines,Soybean,2011
heterodera,glycines,Glycine max,2006
heterodera,glycines,Glycine soja,2006
heterodera,glycines,Soybean,2006
heterodera,glycines,Rapeseed,2021
heterodera,glycines,Ryegrass,2021
heterodera,glycines,Trifolium incarnatum,2021
heterodera,glycines,Rye,2021
heterodera,glycines,Soybean,2021
heterodera,glycines,Brassica juncea,2021
heterodera,glycines,Clover,2021
heterodera,glycines,Soybean,2004
heterodera,glycines,Glycine max,2010
heterodera,glycines,Soybean,2010
heterodera,glycines,Beet,2010
heterodera,glycines,Soybean,2010
heterodera,glycines,Soybean,1997
heterodera,glycines,Soybean,2003
heterodera,glycines,Soybean,2022
heterodera,glycines,Glycine max,2005
heterodera,glycines,Soybean,2005
heterodera,glycines,Glycine max,2016
heterodera,glycines,Soybean,2016
heterodera,glycines,Soybean,2006
heterodera,glycines,Glycine max,2011
heterodera,glycines,Soybean,2011
heterodera,glycines,Soybean,2019
heterodera,glycines,Gossypium hirsutum,2017
heterodera,glycines,Glycine max,2017
heterodera,glycines,Soybean,2013
heterodera,glycines,Glycine max,2014
heterodera,glycines,Soybean,2016
heterodera,glycines,Soybean,2019
heterodera,glycines,Glycine max,2007
heterodera,glycines,Soybean,2007
heterodera,glycines,Sugar Beet,2003
heterodera,glycines,Beet,2003
heterodera,glycines,Soybean,2003
heterodera,glycines,Soybean,2013
heterodera,glycines,Glycine max,2015
heterodera,glycines,Soybean,2015
heterodera,glycines,Glycine max,1989
heterodera,glycines,Soybean,1989
heterodera,glycines,Rice,1997
heterodera,glycines,Glycine max,2003
heterodera,glycines,Soybean,2003
heterodera,glycines,Soybean,2010
heterodera,glycines,Soybean,1986
heterodera,glycines,Glycine max,1990
heterodera,glycines,Soybean,1990
heterodera,glycines,Soybean,1988
heterodera,glycines,Soybean,2014
heterodera,glycines,Corn,1991
heterodera,glycines,Alfalfa,1991
heterodera,glycines,Wheat,1991
heterodera,glycines,Soybean,1991
heterodera,glycines,Cabbage,1991
heterodera,glycines,Tobacco,1991
heterodera,glycines,Cotton,1991
heterodera,glycines,Clover,1991
heterodera,glycines,Glycine max,1995
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,1996
heterodera,glycines,Orange,1994
heterodera,glycines,Glycine max,2016
heterodera,glycines,Soybean,2016
heterodera,glycines,Glycine max,1991
heterodera,glycines,Soybean,1991
heterodera,glycines,Glycine max,1993
heterodera,glycines,Soybean,1993
heterodera,glycines,Soybean,1986
heterodera,glycines,Soybean,1989
heterodera,glycines,Soybean,2015
heterodera,glycines,Soybean,2000
heterodera,glycines,Soybean,1993
heterodera,glycines,Soybean,1989
heterodera,glycines,Soybean,1994
heterodera,glycines,Glycine max,2017
heterodera,glycines,Soybean,2017
heterodera,glycines,Soybean,1996
heterodera,glycines,Soybean,1995
heterodera,glycines,Phaseolus vulgaris,2003
heterodera,glycines,Bean,2003
heterodera,glycines,Soybean,1993
heterodera,glycines,Rubber,2000
heterodera,glycines,Soybean,2000
heterodera,glycines,Soybean,1988
heterodera,glycines,Glycine max,1990
heterodera,glycines,Soybean,1990
heterodera,glycines,Soybean,1987
heterodera,glycines,Soybean,1994
heterodera,glycines,Glycine max,1995
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,1993
heterodera,glycines,Soybean,1988
heterodera,glycines,Soybean,1998
heterodera,glycines,Glycine max,1989
heterodera,glycines,Soybean,1989
heterodera,glycines,Soybean,1988
heterodera,glycines,Soybean,1996
heterodera,glycines,Soybean,1987
heterodera,glycines,Soybean,1998
heterodera,glycines,Glycine species,1998
heterodera,glycines,Glycine max,1998
heterodera,glycines,Soybean,1998
heterodera,glycines,Soybean,2005
heterodera,glycines,Soybean,2003
heterodera,glycines,Phaseolus vulgaris,1986
heterodera,glycines,Bean,1986
heterodera,glycines,Soybean,1986
heterodera,glycines,Glycine max,1986
heterodera,glycines,Soybean,1991
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,1999
heterodera,glycines,Soybean,1988
heterodera,glycines,Soybean,1987
heterodera,glycines,Soybean,1990
heterodera,glycines,Glycine max,1997
heterodera,glycines,Soybean,1997
heterodera,glycines,Soybean,1988
heterodera,glycines,Soybean,1997
heterodera,glycines,Soybean,1986
heterodera,glycines,Soybean,1997
heterodera,glycines,Glycine max,1990
heterodera,glycines,Soybean,1990
heterodera,glycines,Soybean,1998
heterodera,glycines,Glycine max,2004
heterodera,glycines,Soybean,2004
heterodera,glycines,Corn,2014
heterodera,glycines,Soybean,2014
heterodera,glycines,Soybean,2003
heterodera,glycines,Soybean,1987
heterodera,glycines,Soybean,1998
heterodera,glycines,Soybean,1998
heterodera,glycines,Soybean,1988
heterodera,glycines,Glycine max,1995
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,2016
heterodera,glycines,Glycine max,2009
heterodera,glycines,Soybean,2009
heterodera,glycines,Glycine max,1990
heterodera,glycines,Soybean,1990
heterodera,glycines,Soybean,1994
heterodera,glycines,Corn,1994
heterodera,glycines,Glycine max,1994
heterodera,glycines,Soybean,1994
heterodera,glycines,Glycine max,2000
heterodera,glycines,Soybean,2000
heterodera,glycines,Corn,1996
heterodera,glycines,Soybean,1996
heterodera,glycines,Glycine max,2010
heterodera,glycines,Soybean,2010
heterodera,glycines,Soybean,2013
heterodera,glycines,Soybean,1994
heterodera,glycines,Soybean,1997
heterodera,glycines,Soybean,2010
heterodera,glycines,Alfalfa,1990
heterodera,glycines,Soybean,1990
heterodera,glycines,Soybean,1989
heterodera,glycines,Glycine max,1993
heterodera,glycines,Soybean,1993
heterodera,glycines,Canola,2014
heterodera,glycines,Soybean,2014
heterodera,glycines,Glycine max,1989
heterodera,glycines,Soybean,1989
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,2000
heterodera,glycines,Soybean,1998
heterodera,glycines,Soybean,2001
heterodera,glycines,Soybean,1993
heterodera,glycines,Soybean,1996
heterodera,glycines,Corn,1992
heterodera,glycines,Soybean,1992
heterodera,glycines,Soybean,2000
heterodera,glycines,Glycine max,2011
heterodera,glycines,Soybean,2011
heterodera,glycines,Soybean,1993
heterodera,glycines,Glycine max,1989
heterodera,glycines,Soybean,1989
heterodera,glycines,Soybean,1991
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,1988
heterodera,glycines,Soybean,1992
heterodera,glycines,Soybean,1994
heterodera,glycines,Soybean,1993
heterodera,glycines,Soybean,2000
heterodera,glycines,Soybean,2003
heterodera,glycines,Soybean,2005
heterodera,glycines,Maize,1996
heterodera,glycines,Soybean,1996
heterodera,glycines,Soybean,1990
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,1997
heterodera,glycines,Soybean,2022
heterodera,glycines,Corn,1995
heterodera,glycines,Soybean,1995
heterodera,glycines,Soybean,1998
heterodera,glycines,Soybean,2000
heterodera,glycines,Corn,1999
heterodera,glycines,Soybean,1999
heterodera,glycines,Soybean,2001
heterodera,glycines,Soybean,1996
heterodera,glycines,Soybean,1993
heterodera,glycines,Glycine max,1999
heterodera,glycines,Soybean,1999
heterodera,glycines,Glycine max,2002
heterodera,glycines,Soybean,2002
heterodera,glycines,Corn,2001
heterodera,glycines,Pea,2001
heterodera,glycines,Soybean,2001
heterodera,glycines,Corn,2003
heterodera,glycines,Soybean,2003
heterodera,glycines,Glycine max,2005
heterodera,glycines,Soybean,2005
heterodera,glycines,Soybean,2018
heterodera,glycines,Soybean,2005
heterodera,glycines,Glycine max,2006
heterodera,glycines,Soybean,2006
heterodera,glycines,Cowpea,1997
heterodera,glycines,Soybean,2002
heterodera,glycines,Soybean,2015
heterodera,glycines,Glycine max,1997
heterodera,glycines,Soybean,1997
heterodera,glycines,Phaseolus vulgaris,2019
heterodera,glycines,Bean,2019
heterodera,glycines,Soybean,2019
heterodera,glycines,Glycine max,2007
heterodera,glycines,Soybean,2007
heterodera,glycines,Glycine max,2006
heterodera,glycines,Soybean,2006
heterodera,glycines,Soybean,2009
heterodera,glycines,Glycine max,2015
heterodera,glycines,Soybean,2015
heterodera,glycines,Soybean,2011
heterodera,glycines,Soybean,2008
heterodera,glycines,Soybean,2018
heterodera,glycines,Soybean,2010
heterodera,glycines,Glycine max,1995
heterodera,glycines,Soybean,1995
heterodera,glycines,Glycine max,2020
heterodera,glycines,Soybean,2020
heterodera,glycines,Soybean,2015
heterodera,glycines,Vigna mungo,2013
heterodera,glycines,Soybean,2020
heterodera,glycines,Glycine max,2006
heterodera,glycines,Soybean,2006
heterodera,glycines,Sugarcane,2015
heterodera,glycines,Glycine max,2014
heterodera,glycines,Soybean,2014
heterodera,glycines,Glycine max,2019
heterodera,glycines,Soybean,2019
heterodera,glycines,Soybean,2016
heterodera,glycines,Glycine max,2000
heterodera,glycines,Soybean,2000
heterodera,glycines,Soybean,2016
heterodera,glycines,Soybean,1977
heterodera,glycines,Soybean,1969
heterodera,glycines,Soybean,1987
heterodera,glycines,Glycine max,2006
heterodera,glycines,Soybean,2006
heterodera,glycines,Soybean,1977
heterodera,glycines,Soybean,1989
heterodera,glycines,Soybean,1971
heterodera,glycines,Soybean,1978
heterodera,glycines,Soybean,1998
heterodera,glycines,Soybean,1994
heterodera,glycines,Glycine max,1982
heterodera,glycines,Phaseolus vulgaris,2019
heterodera,glycines,Bean,2019
heterodera,glycines,Soybean,2019
heterodera,glycines,Soybean,1981
heterodera,glycines,Soybean,2000
heterodera,glycines,Soybean,1983
heterodera,glycines,Glycine max,1988
heterodera,glycines,Soybean,1988
heterodera,glycines,Soybean,1985
heterodera,glycines,Soybean,1987
heterodera,glycines,Soybean,1998
heterodera,glycines,Soybean,2006
heterodera,glycines,Soybean,1971
heterodera,glycines,Glycine max,2010
heterodera,glycines,Soybean,2010
heterodera,glycines,Soybean,1989
heterodera,glycines,Soybean,2005
heterodera,glycines,Soybean,2006
heterodera,glycines,Soybean,2016
heterodera,glycines,Soybean,1998
heterodera,glycines,Glycine max,2012
heterodera,glycines,Soybean,2012
heterodera,glycines,Soybean,1977
heterodera,glycines,Soybean,2007
heterodera,glycines,Soybean,1990
heterodera,glycines,Soybean,1983
heterodera,glycines,Soybean,1978
heterodera,glycines,Soybean,2008
heterodera,glycines,Glycine max,2020
heterodera,glycines,Soybean,2020
heterodera,glycines,Soybean,1979
heterodera,glycines,Wheat,1984
heterodera,glycines,Soybean,1984
heterodera,glycines,Soybean,1984
heterodera,glycines,Soybean,2005
heterodera,glycines,Soybean,1984
heterodera,glycines,Glycine max,1994
heterodera,glycines,Soybean,1994
heterodera,glycines,Wheat,2004
heterodera,glycines,Cotton,2004
heterodera,glycines,Soybean,2004
heterodera,glycines,Soybean,1983
heterodera,glycines,Glycine max,1985
heterodera,glycines,Soybean,1985
heterodera,glycines,Soybean,1992
heterodera,glycines,Soybean,2014
heterodera,glycines,Soybean,2018
heterodera,glycines,Potato,1998
heterodera,glycines,Soybean,1998
heterodera,glycines,Soybean,1997
heterodera,glycines,Soybean,1985
heterodera,glycines,Soybean,2017
heterodera,glycines,Glycine species,2017
heterodera,glycines,Soybean,2017
heterodera,glycines,Soybean,1975
heterodera,glycines,Soybean,2008
heterodera,glycines,Soybean,2003
heterodera,glycines,Glycine max,1984
heterodera,glycines,Soybean,1984
heterodera,glycines,Glycine max,1983
heterodera,glycines,Soybean,1983
heterodera,glycines,Soybean,2006
heterodera,glycines,Soybean,1999
heterodera,glycines,Soybean,1999
heterodera,glycines,Glycine max,2007
heterodera,glycines,Soybean,2007
heterodera,glycines,Corn,2002
heterodera,glycines,Soybean,2002
heterodera,glycines,Glycine max,2009
heterodera,glycines,Soybean,2009
heterodera,glycines,Soybean,2005
heterodera,glycines,Pea,2006
heterodera,glycines,Hemp,2006
heterodera,glycines,Alfalfa,2006
heterodera,glycines,Bean,2006
heterodera,glycines,Brassica species,2006
heterodera,glycines,Medicago sativa,2006
heterodera,glycines,Soybean,2006
heterodera,glycines,Pisum sativum,2006
heterodera,glycines,Glycine max,2022
heterodera,glycines,Soybean,2022
heterodera,glycines,Glycine max,2007
heterodera,glycines,Soybean,2007
heterodera,glycines,Soybean,2018
heterodera,glycines,Glycine max,2004
heterodera,glycines,Soybean,2004
heterodera,glycines,Soybean,2020
heterodera,glycines,Soybean,2016
heterodera,glycines,Wheat,2020
heterodera,glycines,Potato,2020
heterodera,glycines,Soybean,2020
heterodera,glycines,Soybean,2006
heterodera,glycines,Soybean,2001
heterodera,glycines,Pea,1999
heterodera,glycines,Bean,1999
heterodera,glycines,Sorghum,1999
heterodera,glycines,Glycine max,1999
heterodera,glycines,Soybean,1999
heterodera,glycines,Phaseolus vulgaris,1999
heterodera,glycines,Pigeon Pea,1999
heterodera,glycines,Soybean,2016
heterodera,glycines,Soybean,1999
heterodera,glycines,Soybean,2003
heterodera,glycines,Soybean,2003
heterodera,glycines,Soybean,2001
heterodera,glycines,Corn,2001
heterodera,glycines,Soybean,2001
heterodera,glycines,Soybean,2003
heterodera,glycines,Lemon,2009
heterodera,glycines,Soybean,2009
heterodera,glycines,Soybean,2020
heterodera,glycines,Glycine max,2014
heterodera,glycines,Soybean,2007
heterodera,glycines,Soybean,2020
heterodera,glycines,Soybean,2018
heterodera,glycines,Soybean,2007
heterodera,glycines,Soybean,2001
heterodera,glycines,Soybean,1999
heterodera,glycines,Soybean,2009
heterodera,glycines,Lemon,2004
heterodera,glycines,Pea,2004
heterodera,glycines,Bean,2004
heterodera,glycines,Glycine max,2004
heterodera,glycines,Soybean,2004
heterodera,glycines,Phaseolus vulgaris,2004
heterodera,glycines,Pisum sativum,2004
heterodera,glycines,Glycine max,2009
heterodera,glycines,Soybean,2009
heterodera,glycines,Glycine max,2015
heterodera,glycines,Soybean,2015
heterodera,glycines,Soybean,2005
heterodera,glycines,Soybean,2017
heterodera,glycines,Soybean,1999
heterodera,glycines,Soybean,2020
heterodera,glycines,Lemon,2013
heterodera,glycines,Bean,2013
heterodera,glycines,Mung Bean,2013
heterodera,glycines,Glycine max,2013
heterodera,glycines,Soybean,2013
